user_id,product_id,product_name,category,price,rating
233,HO_1390,Vim Dishwashing Liquid,Dishwashing Liquid,850.12,2.5
468,HO_8408,LG Refrigerator,Home Appliances,38941.52,4.4
118,HO_7664,Tide Detergent,Detergent,650.52,2.8
475,HO_5689,Daikin Air Conditioner,Home Appliances,11300.05,2.8
101,HO_7200,Tide Detergent,Detergent,540.01,1.6
176,GR_5462,Fortune Cooking Oil,Oil,920.42,4.8
69,HO_8868,Vim Dishwashing Liquid,Dishwashing Liquid,710.5,2.2
201,CL_7775,Levi's Jeans,Jeans,3986.37,4.6
89,CL_1723,Levi's Jeans,Jeans,2273.96,3.1
180,CL_4714,Nike T-Shirt,T-Shirt,3417.21,3.1
384,GR_6188,Sundrop Cooking Oil,Groceries,815.77,2.7
36,HO_7470,Daikin Air Conditioner,Home Appliances,33857.41,1
198,HO_7588,Finish Dishwashing Liquid,Dishwashing Liquid,206,4.4
11,CL_2075,Puma Jacket,Clothing,4731.6,3.5
94,GR_6683,Local Farm Eggs,Egg,221.41,1.4
207,HO_5252,Samsung Microwave,Home Appliances,9411.82,4.7
407,GR_4485,Daawat Rice,Rice,670.25,2.6
437,CL_4969,Adidas Shoes,Shoes,3499.3,1.7
485,GR_2791,Saffola Cooking Oil,Oil,323.35,2.8
460,GR_7163,Amul Milk,Milk,903.95,2.1
144,EL_8020,Dell Laptop,Laptop,16913.1,2
131,GR_4195,Amul Milk,Milk,325.51,4
187,GR_8248,Sundrop Cooking Oil,Groceries,614.29,1.5
334,HO_9085,Finish Dishwashing Liquid,Dishwashing Liquid,605.38,2.7
141,CL_1235,Adidas Shoes,Shoes,3581.21,1.4
433,HO_7781,Ariel Detergent,Detergent,565.21,1.7
183,EL_9082,Lenovo Tablet,Tablet,11036.45,1.9
110,EL_3464,Apple Smartwatch,Smartwatch,38012.18,1.3
6,HO_9445,Samsung Microwave,Home Appliances,12966.07,3.7
108,GR_2235,Britannia Bread,Bakery,424.57,4.5
314,CL_6783,Adidas Shoes,Shoes,2282.15,4.3
247,HO_5748,Finish Dishwashing Liquid,Dishwashing Liquid,426.63,2.5
161,CL_5923,Nike T-Shirt,T-Shirt,2796.8,1.6
147,CL_4996,Levi's Jeans,Jeans,4566.04,2.8
394,GR_3359,Britannia Bread,Bakery,384.46,1.2
394,HO_4360,Finish Dishwashing Liquid,Dishwashing Liquid,186.06,3.7
162,CL_5750,Nike T-Shirt,T-Shirt,3899.3,2.1
168,HO_3823,Surf Excel Detergent,Detergent,222.5,3.8
377,GR_7833,Local Farm Eggs,Egg,656.47,4.8
17,HO_4231,Samsung Microwave,Home Appliances,37498.14,4.6
462,HO_8417,Whirlpool Washing Machine,Home Appliances,25816.45,4.1
320,HO_8481,Surf Excel Detergent,Detergent,796.2,1.5
265,HO_4413,Tide Detergent,Detergent,215.59,2
249,EL_7222,Dell Laptop,Laptop,21050.45,4.9
168,EL_3566,Apple Smartwatch,Smartwatch,12522.03,4.3
283,EL_3668,Apple Smartwatch,Smartwatch,35356.01,4.5
47,HO_4865,Daikin Air Conditioner,Home Appliances,6398.12,4.2
365,CL_6637,Levi's Jeans,Jeans,3099.78,3.8
107,CL_6445,Nike T-Shirt,T-Shirt,2561.65,3.6
213,EL_9944,Apple Smartwatch,Smartwatch,14963.92,4.3
40,CL_1674,Nike T-Shirt,T-Shirt,3329.08,4.6
228,HO_1177,Whirlpool Washing Machine,Home Appliances,28741.19,4.6
148,CL_3948,Puma Jacket,Clothing,2139.44,4.8
480,HO_2962,Vim Dishwashing Liquid,Dishwashing Liquid,210.92,2.4
75,HO_1979,Daikin Air Conditioner,Home Appliances,22351.78,3.3
422,HO_6275,Finish Dishwashing Liquid,Dishwashing Liquid,529.94,2.1
51,CL_4096,Adidas Shoes,Shoes,1334.47,3
218,EL_3171,Apple Smartwatch,Smartwatch,6334.52,2.4
267,GR_6273,Daawat Rice,Rice,594.9,2.3
295,EL_4068,Dell Laptop,Laptop,33516.67,3.9
370,CL_8701,Nike T-Shirt,T-Shirt,1149.08,1.7
272,CL_1296,Levi's Jeans,Jeans,4866.61,3.8
44,HO_1318,Tide Detergent,Detergent,541.22,3
377,EL_5243,Lenovo Tablet,Tablet,38545.38,1.3
211,HO_7167,Daikin Air Conditioner,Home Appliances,9117.65,4.1
10,HO_4950,Vim Dishwashing Liquid,Dishwashing Liquid,954.63,3.9
184,HO_5543,Daikin Air Conditioner,Home Appliances,17144.67,3
99,GR_7979,Sundrop Cooking Oil,Groceries,233.93,3.2
114,EL_7021,Samsung Smartphone,Electronics,45351.16,2.2
404,EL_5111,Apple Smartwatch,Smartwatch,7882.87,2.7
498,HO_9427,Whirlpool Washing Machine,Home Appliances,30272.13,2
343,EL_2351,Lenovo Tablet,Tablet,5472.48,3.9
132,HO_4179,Daikin Air Conditioner,Home Appliances,33236.76,3.9
245,GR_3791,Amul Milk,Milk,67.01,2.4
184,GR_9591,Britannia Bread,Bakery,260.47,2
115,CL_5048,Nike T-Shirt,T-Shirt,2552.67,1.2
339,CL_8433,Adidas Shoes,Shoes,3788.42,4.6
227,HO_9681,Surf Excel Detergent,Detergent,675.52,1.5
130,EL_2756,Apple Smartwatch,Smartwatch,30229.96,2.7
497,EL_4003,Samsung Smartphone,Electronics,31100.6,4.9
129,CL_9415,Nike T-Shirt,T-Shirt,2227.7,4.1
93,EL_4602,Samsung Smartphone,Electronics,48271.55,3.8
45,EL_8738,Samsung Smartphone,Electronics,39966.74,1.8
78,CL_5511,Levi's Jeans,Jeans,2379.95,2.3
256,HO_3073,Finish Dishwashing Liquid,Dishwashing Liquid,485.76,4
130,HO_3670,Vim Dishwashing Liquid,Dishwashing Liquid,823.94,2.3
483,GR_2607,Daawat Rice,Rice,917.06,3.5
324,CL_9096,Puma Jacket,Clothing,3736,3.9
89,GR_6253,Amul Milk,Milk,459.46,4.4
186,CL_8134,Adidas Shoes,Shoes,1289.01,3.4
26,GR_4303,Fortune Cooking Oil,Oil,390.05,3.6
487,CL_3499,Adidas Shoes,Shoes,4007.94,2.5
442,HO_7022,Whirlpool Washing Machine,Home Appliances,13629.93,4.1
468,HO_4187,Surf Excel Detergent,Detergent,659.94,4.7
87,GR_7061,Sundrop Cooking Oil,Groceries,559.54,3.5
195,GR_9533,Britannia Bread,Bakery,289.23,3.8
60,HO_8545,Daikin Air Conditioner,Home Appliances,24673.25,1.7
372,GR_6389,Saffola Cooking Oil,Oil,868.73,3.5
478,HO_6890,LG Refrigerator,Home Appliances,30022.74,1.5
268,HO_6002,Samsung Microwave,Home Appliances,24793.4,1.3
369,CL_1100,Puma Jacket,Clothing,4785.19,3
24,HO_5370,Vim Dishwashing Liquid,Dishwashing Liquid,819.37,1.7
315,HO_9728,Finish Dishwashing Liquid,Dishwashing Liquid,300.24,4
60,HO_8017,Ariel Detergent,Detergent,132.46,2.7
492,CL_6401,Puma Jacket,Clothing,1993.92,2.4
218,GR_2204,Daawat Rice,Rice,597.85,1.9
396,HO_9270,Samsung Microwave,Home Appliances,8332.01,3.4
418,HO_1622,Tide Detergent,Detergent,868.03,2.7
11,EL_6308,Apple Smartwatch,Smartwatch,11019.29,3.9
138,CL_9335,Adidas Shoes,Shoes,1047.29,3.9
131,HO_6812,LG Refrigerator,Home Appliances,27568.78,1.1
414,HO_1245,Tide Detergent,Detergent,549.22,3.4
85,HO_6138,Pril Dishwashing Liquid,Dishwashing Liquid,494.67,1.3
5,EL_7580,Lenovo Tablet,Tablet,36947.84,4.3
395,HO_7641,LG Refrigerator,Home Appliances,26019.94,1.9
65,CL_7065,Nike T-Shirt,T-Shirt,2443.47,1.8
229,EL_2162,Dell Laptop,Laptop,48845.07,2.5
494,GR_1806,Britannia Bread,Bakery,832.05,3.2
85,CL_4101,Levi's Jeans,Jeans,1975.27,3.6
254,GR_2499,Local Farm Eggs,Egg,533.45,4.1
252,CL_7049,Levi's Jeans,Jeans,2701.1,3.5
189,EL_6937,Lenovo Tablet,Tablet,41304.07,3.1
73,HO_7993,Samsung Microwave,Home Appliances,39116.92,1.1
202,CL_2327,Nike T-Shirt,T-Shirt,1947.19,3.9
493,HO_5514,Samsung Microwave,Home Appliances,25533.45,3
183,CL_3484,Adidas Shoes,Shoes,3602.6,2.9
175,CL_9654,Nike T-Shirt,T-Shirt,2212.82,3.6
398,HO_3045,Surf Excel Detergent,Detergent,737.67,3.4
157,HO_6296,Finish Dishwashing Liquid,Dishwashing Liquid,897.76,3.7
469,EL_7321,Dell Laptop,Laptop,15715.74,3.3
302,HO_5779,Surf Excel Detergent,Detergent,510.5,1.1
71,EL_1075,Lenovo Tablet,Tablet,21156.89,2.2
185,HO_5088,Tide Detergent,Detergent,190.66,1.6
295,EL_3840,Samsung Smartphone,Electronics,10067.9,3.8
266,GR_1168,Daawat Rice,Rice,285.06,1.3
41,HO_9201,Whirlpool Washing Machine,Home Appliances,15972.26,1.7
43,HO_7576,Surf Excel Detergent,Detergent,270.52,1.6
386,EL_4022,Samsung Smartphone,Electronics,28668.97,3.3
370,CL_2275,Levi's Jeans,Jeans,2814.02,4.6
230,EL_9910,Apple Smartwatch,Smartwatch,16145.67,2.7
465,EL_7088,Lenovo Tablet,Tablet,7364.23,1.4
462,EL_6955,Samsung Smartphone,Electronics,8156.59,3.5
341,HO_5045,Daikin Air Conditioner,Home Appliances,15289.3,4.5
393,HO_5889,Ariel Detergent,Detergent,839.52,2
171,HO_7477,Finish Dishwashing Liquid,Dishwashing Liquid,142.03,3.5
426,HO_4410,Pril Dishwashing Liquid,Dishwashing Liquid,824.83,2.3
195,EL_9901,Lenovo Tablet,Tablet,7961.49,4.9
66,GR_8166,Local Farm Eggs,Egg,770.63,3
72,HO_3890,Ariel Detergent,Detergent,252.9,2.6
163,HO_3746,LG Refrigerator,Home Appliances,21907.21,1.8
170,EL_2042,Dell Laptop,Laptop,5094.07,3.1
375,GR_5687,Local Farm Eggs,Egg,347.38,1.7
82,HO_7930,Ariel Detergent,Detergent,187.88,3
191,CL_7234,Nike T-Shirt,T-Shirt,1606.8,4.6
482,EL_6447,Lenovo Tablet,Tablet,23738.9,1.9
63,EL_6164,Apple Smartwatch,Smartwatch,33531.84,3
335,HO_2456,Vim Dishwashing Liquid,Dishwashing Liquid,722.3,2.8
219,GR_3868,Daawat Rice,Rice,549.69,2.6
305,GR_6041,Sundrop Cooking Oil,Groceries,913.82,4.2
182,HO_8515,Ariel Detergent,Detergent,303.69,3.9
408,GR_5483,Sundrop Cooking Oil,Groceries,508.51,3.7
274,HO_4083,Samsung Microwave,Home Appliances,31177.91,3.6
111,EL_7407,Lenovo Tablet,Tablet,12963.74,2.9
186,HO_6267,Pril Dishwashing Liquid,Dishwashing Liquid,175.12,3.4
60,GR_6879,Sundrop Cooking Oil,Groceries,961.79,2.9
4,HO_7092,Pril Dishwashing Liquid,Dishwashing Liquid,366.84,4.9
1,CL_8692,Nike T-Shirt,T-Shirt,4406.15,4.3
429,HO_8420,Surf Excel Detergent,Detergent,756.74,2
4,HO_4621,Samsung Microwave,Home Appliances,22410.25,1.2
407,GR_5249,Saffola Cooking Oil,Oil,516.25,2.1
380,HO_1747,Samsung Microwave,Home Appliances,27330.86,3.1
294,EL_5543,Samsung Smartphone,Electronics,49893.47,3.8
388,HO_9753,Whirlpool Washing Machine,Home Appliances,37358.21,4
328,HO_3735,Whirlpool Washing Machine,Home Appliances,32815.89,3.4
26,GR_1688,Sundrop Cooking Oil,Groceries,902.72,1.4
23,EL_9587,Lenovo Tablet,Tablet,41401.41,3.2
269,EL_9589,Lenovo Tablet,Tablet,16692.57,4
297,CL_8937,Nike T-Shirt,T-Shirt,1243.79,4.9
305,GR_8334,Britannia Bread,Bakery,550.42,1.7
361,EL_1767,Apple Smartwatch,Smartwatch,31301.52,4.8
497,HO_5034,Finish Dishwashing Liquid,Dishwashing Liquid,789.07,3.3
257,CL_2974,Levi's Jeans,Jeans,4842.8,3.2
29,EL_8257,Samsung Smartphone,Electronics,13649.67,1.8
185,HO_9736,Daikin Air Conditioner,Home Appliances,26401.29,1.3
354,EL_9610,Lenovo Tablet,Tablet,7162.42,4.4
469,EL_1360,Apple Smartwatch,Smartwatch,18810.32,1.8
439,HO_5174,Ariel Detergent,Detergent,104.15,3.5
362,EL_6683,Dell Laptop,Laptop,10459.62,4.2
331,EL_7234,Apple Smartwatch,Smartwatch,31694.36,3.8
37,EL_2801,Lenovo Tablet,Tablet,27887.06,3
435,EL_3921,Lenovo Tablet,Tablet,43505.17,1.4
367,CL_3175,Puma Jacket,Clothing,1449.35,4.2
161,GR_2303,Daawat Rice,Rice,408.92,4
145,EL_5087,Apple Smartwatch,Smartwatch,31211.03,3.1
172,CL_9473,Puma Jacket,Clothing,1798.19,4.1
23,CL_4230,Levi's Jeans,Jeans,2054.82,2.6
404,CL_1874,Levi's Jeans,Jeans,1251.13,1.9
448,HO_7764,Daikin Air Conditioner,Home Appliances,31485.65,2.1
67,GR_9258,Daawat Rice,Rice,358.28,3.6
397,EL_5420,Dell Laptop,Laptop,14429.73,5
379,HO_9490,Daikin Air Conditioner,Home Appliances,34725.3,3.5
239,HO_7676,Samsung Microwave,Home Appliances,6385.46,1.4
74,EL_3336,Lenovo Tablet,Tablet,10657.95,3.9
322,EL_8943,Samsung Smartphone,Electronics,7837.86,2.1
469,HO_5073,Vim Dishwashing Liquid,Dishwashing Liquid,372.62,4.2
173,CL_4353,Adidas Shoes,Shoes,2148.98,3.8
124,CL_8719,Puma Jacket,Clothing,1190.23,3.3
160,EL_4037,Samsung Smartphone,Electronics,33523.23,2.6
401,CL_9050,Adidas Shoes,Shoes,4506.8,4.5
99,HO_2757,Pril Dishwashing Liquid,Dishwashing Liquid,474.41,3.3
100,EL_7724,Lenovo Tablet,Tablet,14615.72,3.2
464,HO_1026,Daikin Air Conditioner,Home Appliances,27329.38,2.9
127,HO_4263,LG Refrigerator,Home Appliances,7454.39,2.5
480,HO_3722,Whirlpool Washing Machine,Home Appliances,21202.8,2.2
462,HO_4616,Samsung Microwave,Home Appliances,28053.3,2.9
21,CL_2853,Adidas Shoes,Shoes,587.18,3.8
409,HO_8661,Whirlpool Washing Machine,Home Appliances,35582.4,3.7
264,HO_3072,Samsung Microwave,Home Appliances,25405.83,2.4
283,EL_1698,Samsung Smartphone,Electronics,45670.59,3.6
27,GR_3986,Fortune Cooking Oil,Oil,372.36,2.9
270,HO_1430,Samsung Microwave,Home Appliances,10097.1,1.4
289,EL_8057,Dell Laptop,Laptop,26930.56,2.9
493,HO_2880,Finish Dishwashing Liquid,Dishwashing Liquid,965.37,4.8
137,HO_5556,Finish Dishwashing Liquid,Dishwashing Liquid,255.71,3.8
98,GR_6716,Sundrop Cooking Oil,Groceries,940.91,3.1
459,GR_5155,Daawat Rice,Rice,396.77,5
467,HO_7203,Whirlpool Washing Machine,Home Appliances,17889.15,4.7
409,HO_2013,Ariel Detergent,Detergent,359.64,1.4
70,HO_3326,Daikin Air Conditioner,Home Appliances,19455.54,3.8
269,GR_7514,Daawat Rice,Rice,424.25,3.6
345,EL_3305,Dell Laptop,Laptop,33766.59,1.8
294,HO_6893,Surf Excel Detergent,Detergent,952.41,3.6
150,EL_9543,Lenovo Tablet,Tablet,21668.05,1.6
443,EL_3537,Lenovo Tablet,Tablet,49896.18,2.8
156,EL_6237,Apple Smartwatch,Smartwatch,39229.82,2.9
96,EL_9546,Apple Smartwatch,Smartwatch,15207.77,3.2
76,HO_3060,Tide Detergent,Detergent,746.94,1.2
76,HO_2521,Tide Detergent,Detergent,746.48,2.5
464,CL_4101,Puma Jacket,Clothing,1566.13,1.5
157,HO_4817,Samsung Microwave,Home Appliances,23469.15,2.8
350,EL_3829,Lenovo Tablet,Tablet,16092.47,1.6
259,EL_8464,Samsung Smartphone,Electronics,9731.48,2.5
346,HO_4823,Whirlpool Washing Machine,Home Appliances,29109.02,2.8
4,GR_3456,Amul Milk,Milk,579.93,2.4
71,CL_6649,Levi's Jeans,Jeans,1749.7,4
321,EL_8564,Samsung Smartphone,Electronics,22432.82,2.9
244,CL_7035,Levi's Jeans,Jeans,2292.1,4.7
84,CL_3251,Adidas Shoes,Shoes,871.21,4.7
398,CL_3150,Levi's Jeans,Jeans,942.02,1.7
295,GR_2880,Fortune Cooking Oil,Oil,679.19,4.2
435,HO_2285,Ariel Detergent,Detergent,676.27,5
94,CL_6513,Levi's Jeans,Jeans,981.99,1.6
29,HO_4467,Pril Dishwashing Liquid,Dishwashing Liquid,242.36,2.2
226,CL_1374,Adidas Shoes,Shoes,4663.25,4
54,CL_8656,Puma Jacket,Clothing,2386.84,1.9
282,HO_6707,Ariel Detergent,Detergent,406.59,3.5
346,EL_8904,Dell Laptop,Laptop,25780.98,2.2
314,EL_5186,Apple Smartwatch,Smartwatch,44841.88,2.4
236,CL_3509,Nike T-Shirt,T-Shirt,965.71,2.6
106,CL_4123,Puma Jacket,Clothing,3303.81,4.9
105,GR_5047,Local Farm Eggs,Egg,898.02,3.6
139,HO_9363,LG Refrigerator,Home Appliances,10628.45,1.1
466,GR_3548,Britannia Bread,Bakery,96,2.2
40,EL_7411,Lenovo Tablet,Tablet,42026.51,3.3
465,CL_2281,Adidas Shoes,Shoes,510.23,1.6
494,GR_4736,Britannia Bread,Bakery,258.35,4.1
285,HO_5309,Tide Detergent,Detergent,447.24,4.1
465,CL_5092,Nike T-Shirt,T-Shirt,1609.82,3.6
445,HO_7852,Whirlpool Washing Machine,Home Appliances,9612.71,3.5
226,HO_3644,Samsung Microwave,Home Appliances,25562.08,4.5
154,GR_7560,Fortune Cooking Oil,Oil,160.6,1.7
157,GR_8340,Britannia Bread,Bakery,887.11,3.9
354,HO_8157,LG Refrigerator,Home Appliances,38408.44,2.4
192,GR_2451,Fortune Cooking Oil,Oil,89.32,3
467,HO_7757,Vim Dishwashing Liquid,Dishwashing Liquid,370.86,1.6
174,GR_7176,Saffola Cooking Oil,Oil,889.82,2.1
427,GR_5422,Sundrop Cooking Oil,Groceries,931.9,3.3
57,EL_8510,Samsung Smartphone,Electronics,10218.51,4.6
149,HO_1729,Surf Excel Detergent,Detergent,895.25,1.4
434,EL_3810,Apple Smartwatch,Smartwatch,40282.95,4.4
64,HO_9203,Ariel Detergent,Detergent,387.9,4.6
32,CL_2254,Nike T-Shirt,T-Shirt,1293.32,1.3
96,HO_1614,LG Refrigerator,Home Appliances,20317.45,1.5
318,HO_4006,Vim Dishwashing Liquid,Dishwashing Liquid,557.63,1.8
442,CL_3556,Nike T-Shirt,T-Shirt,4833.32,2.3
123,EL_7905,Dell Laptop,Laptop,29078.71,2
293,HO_2157,Ariel Detergent,Detergent,850.33,3.3
160,EL_2075,Apple Smartwatch,Smartwatch,9721.76,4.7
204,GR_4694,Local Farm Eggs,Egg,727.5,4.1
478,EL_7287,Lenovo Tablet,Tablet,19105.97,2.9
416,CL_5884,Nike T-Shirt,T-Shirt,2673.77,3.1
368,HO_6496,Tide Detergent,Detergent,683.82,2.6
245,EL_2236,Lenovo Tablet,Tablet,41197.26,3.3
434,CL_7278,Nike T-Shirt,T-Shirt,2646.31,2.7
387,EL_3323,Samsung Smartphone,Electronics,26105.35,1.3
252,HO_4399,Tide Detergent,Detergent,126.65,3.5
485,CL_4534,Adidas Shoes,Shoes,463.64,1.6
156,CL_7870,Puma Jacket,Clothing,2364.99,2.3
157,HO_9776,Tide Detergent,Detergent,814.67,3.3
493,GR_7173,Amul Milk,Milk,296.93,3.5
94,EL_5816,Lenovo Tablet,Tablet,37737.22,2.9
458,CL_6488,Nike T-Shirt,T-Shirt,4654.96,1.3
431,HO_7123,Whirlpool Washing Machine,Home Appliances,33723.62,4.2
282,HO_5438,LG Refrigerator,Home Appliances,31372.27,3.2
485,HO_2644,Samsung Microwave,Home Appliances,20767.2,1.3
395,EL_2869,Dell Laptop,Laptop,16481.54,3.1
134,HO_9299,Finish Dishwashing Liquid,Dishwashing Liquid,374.17,2.2
288,HO_2860,Samsung Microwave,Home Appliances,16047.08,4.1
433,HO_9370,Vim Dishwashing Liquid,Dishwashing Liquid,630.42,1.2
348,CL_5099,Adidas Shoes,Shoes,2886.47,2.6
225,HO_2073,Daikin Air Conditioner,Home Appliances,22839.64,1.4
362,GR_3780,Britannia Bread,Bakery,282,3.5
132,EL_2438,Dell Laptop,Laptop,21180.63,3.8
53,HO_8693,LG Refrigerator,Home Appliances,5896.71,4.5
343,HO_6846,Samsung Microwave,Home Appliances,25574.23,2.5
428,GR_7507,Sundrop Cooking Oil,Groceries,330.75,1.9
3,HO_7482,Daikin Air Conditioner,Home Appliances,38082.02,2.2
268,HO_7518,Samsung Microwave,Home Appliances,28919.86,2.1
281,HO_3676,Ariel Detergent,Detergent,496.41,2.3
90,GR_8222,Saffola Cooking Oil,Oil,544.54,4.5
100,CL_8871,Levi's Jeans,Jeans,1188.17,3.7
470,CL_1126,Nike T-Shirt,T-Shirt,2776.17,2.2
372,HO_2025,Tide Detergent,Detergent,154.11,4.1
380,HO_7395,Daikin Air Conditioner,Home Appliances,34065.94,2.7
379,HO_5954,Finish Dishwashing Liquid,Dishwashing Liquid,773.73,3.5
10,HO_9643,Tide Detergent,Detergent,860.1,4.8
71,EL_4402,Dell Laptop,Laptop,25636.05,3.6
157,HO_3862,Ariel Detergent,Detergent,250.66,4.8
252,HO_9027,Whirlpool Washing Machine,Home Appliances,13775.29,2.2
32,CL_5167,Levi's Jeans,Jeans,4092.87,1.4
81,HO_6957,Whirlpool Washing Machine,Home Appliances,35309.25,4
202,HO_7831,Ariel Detergent,Detergent,308.89,4.8
77,HO_4783,Tide Detergent,Detergent,526.56,2.4
9,HO_1785,Whirlpool Washing Machine,Home Appliances,32758.73,3.6
73,HO_4029,Finish Dishwashing Liquid,Dishwashing Liquid,992.85,1
100,GR_9303,Sundrop Cooking Oil,Groceries,644.85,3.9
251,EL_1863,Apple Smartwatch,Smartwatch,19762.01,1.1
227,GR_8172,Local Farm Eggs,Egg,776.77,2.7
417,EL_9709,Apple Smartwatch,Smartwatch,20316.55,3.7
101,GR_4708,Amul Milk,Milk,428.08,1.6
158,GR_2042,Daawat Rice,Rice,877.87,3.3
395,CL_8269,Levi's Jeans,Jeans,600.32,1.3
147,HO_9026,Surf Excel Detergent,Detergent,955.02,2.4
270,EL_6176,Dell Laptop,Laptop,43717.68,4.2
269,GR_9184,Amul Milk,Milk,356.98,4.9
46,GR_9551,Fortune Cooking Oil,Oil,357.89,2.4
188,HO_4909,LG Refrigerator,Home Appliances,16463.2,1.8
461,CL_8549,Puma Jacket,Clothing,983.98,2.7
444,CL_9349,Puma Jacket,Clothing,2996.22,2.5
198,CL_5209,Nike T-Shirt,T-Shirt,4780.11,2.5
31,CL_8373,Adidas Shoes,Shoes,507.77,2
212,HO_1662,Tide Detergent,Detergent,643.06,1.1
450,GR_7891,Saffola Cooking Oil,Oil,960.81,2.1
415,CL_8992,Nike T-Shirt,T-Shirt,928.21,2.4
220,CL_4763,Levi's Jeans,Jeans,1830.76,4.5
183,EL_1837,Lenovo Tablet,Tablet,29229.88,4.5
139,GR_2830,Amul Milk,Milk,490.47,4.2
351,GR_5845,Sundrop Cooking Oil,Groceries,619.85,2.7
396,CL_1890,Levi's Jeans,Jeans,1398.76,1.3
271,HO_5558,Surf Excel Detergent,Detergent,129.81,1.1
429,GR_2086,Fortune Cooking Oil,Oil,301.26,2.1
173,HO_6632,Whirlpool Washing Machine,Home Appliances,31538.64,4.1
253,EL_2038,Apple Smartwatch,Smartwatch,46395.74,2.2
82,CL_2625,Adidas Shoes,Shoes,488.05,1.8
201,HO_9329,Samsung Microwave,Home Appliances,36770.05,1.2
337,CL_9856,Puma Jacket,Clothing,1931.09,4
225,HO_7245,Surf Excel Detergent,Detergent,505.58,4.8
499,EL_8189,Apple Smartwatch,Smartwatch,10571.44,3.1
372,GR_7263,Saffola Cooking Oil,Oil,345.52,2.7
407,GR_2323,Local Farm Eggs,Egg,216.36,3.3
177,EL_5578,Samsung Smartphone,Electronics,34208.12,1.4
83,HO_1227,Finish Dishwashing Liquid,Dishwashing Liquid,306.75,4.4
480,HO_8563,Tide Detergent,Detergent,895.09,3.5
358,GR_9793,Saffola Cooking Oil,Oil,869.81,3.9
290,EL_3407,Dell Laptop,Laptop,10191.16,4.1
447,HO_8027,Pril Dishwashing Liquid,Dishwashing Liquid,411.08,1.9
442,HO_3815,LG Refrigerator,Home Appliances,28185.66,3.1
60,HO_1658,LG Refrigerator,Home Appliances,34178.87,2.4
46,HO_6601,Vim Dishwashing Liquid,Dishwashing Liquid,623.18,4.6
198,EL_3419,Lenovo Tablet,Tablet,38163.75,3.8
114,HO_1960,Ariel Detergent,Detergent,679.8,2.8
133,HO_1724,Finish Dishwashing Liquid,Dishwashing Liquid,422.91,2.8
277,HO_1559,Whirlpool Washing Machine,Home Appliances,29011.94,2.6
117,HO_3657,Surf Excel Detergent,Detergent,336.65,2
292,HO_5232,Pril Dishwashing Liquid,Dishwashing Liquid,359.92,3.5
395,CL_5075,Puma Jacket,Clothing,4477.02,4.9
289,CL_2087,Puma Jacket,Clothing,4378.2,1
366,GR_8324,Saffola Cooking Oil,Oil,553.19,4.6
273,EL_1422,Apple Smartwatch,Smartwatch,26513.1,1.8
296,HO_2864,Finish Dishwashing Liquid,Dishwashing Liquid,447.01,2.4
47,GR_6472,Saffola Cooking Oil,Oil,837.84,1.9
433,HO_4575,Finish Dishwashing Liquid,Dishwashing Liquid,475.58,4.6
93,HO_9567,LG Refrigerator,Home Appliances,31549.77,2.1
443,HO_8587,Ariel Detergent,Detergent,885.26,4.2
282,CL_8144,Levi's Jeans,Jeans,1008.86,3.6
153,GR_5846,Britannia Bread,Bakery,638.34,3.6
94,GR_1567,Britannia Bread,Bakery,794.99,3.9
421,HO_3567,Ariel Detergent,Detergent,927.7,1.1
434,EL_9092,Samsung Smartphone,Electronics,41662.56,1
426,HO_1861,Daikin Air Conditioner,Home Appliances,7465.6,1.8
274,HO_6296,Finish Dishwashing Liquid,Dishwashing Liquid,387.83,2.3
422,EL_8432,Dell Laptop,Laptop,20466.4,1.2
152,HO_2487,Tide Detergent,Detergent,924.7,1.3
399,EL_5760,Lenovo Tablet,Tablet,6797.65,4.3
32,HO_8751,Pril Dishwashing Liquid,Dishwashing Liquid,332.73,4.5
287,EL_9620,Lenovo Tablet,Tablet,29091.27,3.8
145,CL_9250,Adidas Shoes,Shoes,1883.98,2.2
140,HO_2537,Daikin Air Conditioner,Home Appliances,28694.11,3.4
86,HO_5022,Ariel Detergent,Detergent,397.92,4.6
61,CL_2638,Adidas Shoes,Shoes,2707.14,3.3
220,HO_7767,LG Refrigerator,Home Appliances,24818.81,2
268,EL_3247,Samsung Smartphone,Electronics,29850.78,1.9
459,EL_7850,Dell Laptop,Laptop,19186.98,1.8
19,CL_2643,Adidas Shoes,Shoes,3061.28,3.5
143,CL_9901,Puma Jacket,Clothing,4173.48,4.9
19,EL_3803,Lenovo Tablet,Tablet,10501.33,3.8
295,HO_7111,Daikin Air Conditioner,Home Appliances,16081.41,2.5
225,GR_9565,Local Farm Eggs,Egg,520.1,2.6
62,CL_9894,Nike T-Shirt,T-Shirt,3404.81,1.8
477,HO_3658,Samsung Microwave,Home Appliances,13991.83,4.2
334,CL_1892,Levi's Jeans,Jeans,2060.19,2.7
84,HO_6586,Tide Detergent,Detergent,949.12,1.8
309,CL_5306,Levi's Jeans,Jeans,1506.35,1
7,HO_7991,Samsung Microwave,Home Appliances,39907.67,4.5
342,HO_8864,Vim Dishwashing Liquid,Dishwashing Liquid,309.97,2.5
415,HO_7779,LG Refrigerator,Home Appliances,14403.26,4.8
462,GR_7000,Sundrop Cooking Oil,Groceries,980.78,1.1
459,HO_5514,Surf Excel Detergent,Detergent,855.31,4.4
